amenities,address,phone,id,target,scraped
Accepts SNAP|UPS Access Point,"3302 15th Street Tuscaloosa, AL 35401",205-349-4115# 4872,4872,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4715 Rice Mine Rd. Ne Tuscaloosa, AL 35406",205-345-3455# 7217,7217,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"202 W. Martin Luther King Hwy. Tuskegee, AL 36083",334-727-6586# 4940,4940,FALSE,2021-11-20
Accepts SNAP,"101 Baskin St., North Union Springs, AL 36089",334-738-3158# 4860,4860,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2480 Rocky Ridge Road Vestavia, AL 35243",205-979-1571# 4874,4874,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4197 Crosshaven Dr. Vestavia Hills, AL 35243",205-967-4951# 4851,4851,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1100 Montgomery Hwy. Vestavia Hills, AL 35216",205-822-5664# 4855,4855,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"434 Hwy 31 Warrior, AL 35180",205-647-4440# 4843,4843,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"763 Wilson St. Wetumpka, AL 36092",334-567-2083# 4865,4865,FALSE,2021-11-20
,"1801 E Parks Hwy Wasilla, AK 99654",,17404,TRUE,2021-11-20
,"3674 E Country Field Cir Ste A Wasilla, AK 99654",907-373-9520# 48551,48551,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"39510 N. Gavilan Peak Pkwy. Anthem, AZ 85086",623-551-1031# 7264,7264,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3610 W. Anthem Way Anthem, AZ 85086",623-551-4299# 9340,9340,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"325 W Apache Trail Apache Junction, AZ 85120",480-983-1129# 9293,9293,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"280 N. Avondale Blvd. Avondale, AZ 85323",623-882-2021# 10229,10229,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"21087 W. Main St., Corner Of Verrado Way Buckeye, AZ 85396",623-853-2113# 1716,1716,FALSE,2021-11-20
,"3699 Hwy 95 Bullhead City, AZ 86442",,17432,TRUE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"2350 Miracle Mile Bullhead City, AZ 86442",928-758-2212# 8826,8826,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"522 Finney Flat Suite A Camp Verde, AZ 86322",928-567-2274# 9266,9266,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5400 E Carefree Hwy/po Box 5482 Carefree, AZ 85377",480-595-6755# 32,32,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1686 E Florence Blvd Casa Grande, AZ 85122",520-876-4357# 86,86,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"28138 N. Tatum Blvd. Cave Creek, AZ 85331",480-585-6097# 7852,7852,FALSE,2021-11-20
,"3425 W Frye Rd Chandler, AZ 85226",,16959,TRUE,2021-11-20
,"3777 S Arizona Ave Chandler, AZ 85248",,17615,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4990 S. Arizona Ave. Chandler, AZ 85248",480-802-6748# 193,193,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"990 E. Warner Rd. Chandler, AZ 85225",480-899-3260# 3143,3143,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5975 W. Chandler Blvd. Chandler, AZ 85226",480-753-1827# 3965,3965,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3990 W. Ray Road Chandler, AZ 85226",480-786-3478# 3967,3967,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"2010 S. Dobson Rd. Chandler, AZ 85286",480-899-2183# 5038,5038,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2005 N. Dobson Rd. Chandler, AZ 85224",480-812-0063# 5315,5315,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"990 E. Pecos Rd. Chandler, AZ 85225",480-857-2508# 5849,5849,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"2995 E. Chandler Heights Rd. Chandler, AZ 85249",480-895-8369# 7075,7075,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1015 E. Ray Rd. Chandler, AZ 85225",480-917-3041# 7849,7849,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"180 N. Dobson Rd., Chandler And Dobson Chandler, AZ 85224",480-812-0149# 9283,9283,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1179 South State Route 260 Cottonwood, AZ 86326",928-634-2147# 9319,9319,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"286 E. 7th Street Douglas, AZ 85607",520-364-1358# 10859,10859,FALSE,2021-11-20
,"1650 S Milton Rd Flagstaff, AZ 86001",,16354,TRUE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"3506 East Route 66 Flagstaff, AZ 86004",928-526-6505# 9231,9231,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4744 S. Hwy 95 Fort Mohave, AZ 86426",928-763-6822# 9309,9309,FALSE,2021-11-20
,"16825 E Shea Blvd Fountain Hills, AZ 85268",,16768,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"16545 East Palisades Blvd Fountain Hills, AZ 85268",480-836-8337# 9279,9279,FALSE,2021-11-20
,"1515 E Warner Rd Gilbert, AZ 85296",,16564,TRUE,2021-11-20
,"3931 S Gilbert Rd Gilbert, AZ 85297",,17076,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"765 S. Lindsay Rd., Corner Of Warner Gilbert, AZ 85296",480-635-0118# 3268,3268,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2371 E. Guadalupe Rd. Gilbert, AZ 85234",480-507-5399# 3272,3272,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"3170 S. Higley Rd. Gilbert, AZ 85295",480-279-5517# 5891,5891,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2428 S Val Vista Dr Gilbert, AZ 85295",480-917-7467# 8365,8365,FALSE,2021-11-20
,"9350 W Northern Ave Glendale, AZ 85305",,16700,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"18591 N 59th Ave Glendale, AZ 85308",602-789-1166# 17,17,FALSE,2021-11-20
,"10404 N 43rd Ave Glendale, AZ 85302",,17406,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7499 W. Bethany Home Rd., Corner Of 75th Glendale, AZ 85303",623-247-4091# 7872,7872,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5125 W. Olive Ave Glendale, AZ 85302",623-931-0882# 8983,8983,FALSE,2021-11-20
Photo & Passport,"100 North Broad St. Globe, AZ 85501",928-425-5777# 11144,11144,FALSE,2021-11-20
,"1515 N Litchfield Rd Goodyear, AZ 85395",,16593,TRUE,2021-11-20
,"995 S Cotton Ln Goodyear, AZ 85338",,17463,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"2840 N. Dysart Rd., Corner Of Thomas Goodyear, AZ 85395",623-536-5310# 3749,3749,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"240 W Continental Rd Green Valley, AZ 85622",520-625-7286# 9254,9254,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3501 Stockton Hill Rd. Kingman, AZ 86409",928-757-1999# 8977,8977,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"75 N. Lake Havasu Ave. Lake Havasu City, AZ 86403",928-854-6300# 7022,7022,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5050 W. Baseline Rd. Laveen, AZ 85339",602-237-8681# 5892,5892,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4890 N. Litchfield Rd. Litchfield Park, AZ 85340",623-547-4799# 5791,5791,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"44274 West-smith Enke Rd. Maricopa, AZ 85138",520-568-8290# 6719,6719,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"305 E. Brown Rd. Mesa, AZ 85201",480-833-2986# 9213,9213,FALSE,2021-11-20
,"1525 S Power Rd Mesa, AZ 85206",,16174,TRUE,2021-11-20
,"5110 S Power Rd Mesa, AZ 85212",,17075,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"1212 S. Greenfield Rd. Mesa, AZ 85206",480-654-8920# 5026,5026,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"6015 E. Brown Road Mesa, AZ 85205",480-325-5869# 4795,4795,FALSE,2021-11-20
,"1135 S Gilbert Rd Mesa, AZ 85204",,16073,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2809 S. Sossaman Rd. Mesa, AZ 85212",480-354-4992# 3436,3436,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7547 E. Southern Ave. Mesa, AZ 85209",480-830-9249# 10616,10616,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9152 E. Brown Rd. Mesa, AZ 85207",480-357-4833# 5303,5303,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"1137 S. Dobson Rd #10, Dobson/ Southern Mesa, AZ 85202",480-964-1411# 9218,9218,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9230 E. Broadway Rd. Mesa, AZ 85208",480-986-3004# 5029,5029,FALSE,2021-11-20
,"1230 S Longmore Ave Mesa, AZ 85202",,16765,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"360 N. Val Vista Dr. Mesa, AZ 85213",480-807-0251# 5779,5779,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5954 E. Mcdowell Rd. Mesa, AZ 85215",480-830-4518# 5812,5812,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2807 N. Power Rd. Mesa, AZ 85215",480-396-8301# 7837,7837,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1151 E. Mckellips Rd. Mesa, AZ 85203",480-733-0437# 7836,7836,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"9950 E. Guadalupe Rd. Mesa, AZ 85212",480-354-3758# 5814,5814,FALSE,2021-11-20
,"2151 N Power Rd Mesa, AZ 85215",,16725,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"10650 North Oracle Rd Oro Valley, AZ 85737",520-544-5544# 10006,10006,FALSE,2021-11-20
,"10555 N Oracle Rd Oro Valley, AZ 85737",,16217,TRUE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"131 W. Riverside Dr. Parker, AZ 85344",928-669-6168# 8802,8802,FALSE,2021-11-20
,"8055 W Bell Rd Peoria, AZ 85382",,16272,TRUE,2021-11-20
,"24890 N Lake Pleasant Pkwy Peoria, AZ 85383",,17304,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"10727 W. Olive Ave. Peoria, AZ 85345",623-815-8074# 3745,3745,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9069 W. Lake Pleasant Pkwy. Peoria, AZ 85382",623-376-0549# 5794,5794,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"8332 W Thunderbird Rd Peoria, AZ 85381",623-776-3006# 69,69,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7530 W. Cactus Rd. Peoria, AZ 85381",623-334-4635# 7115,7115,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"24865 N. Lake Pleasant Parkway Peoria, AZ 85383",623-566-1110# 8952,8952,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9856 W. Peoria Ave. Peoria, AZ 85345",623-977-8260# 9237,9237,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9172 W Union Hills Dr Peoria, AZ 85382",623-572-0054# 9294,9294,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4275 W. Thomas Rd. Phoenix, AZ 85019",602-272-5601# 9222,9222,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2406 East Thomas Rd., 24th Street And Thomas Phoenix, AZ 85016",602-956-1800# 9225,9225,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1525 North Central Avenue Phoenix, AZ 85004",602-256-2124# 9347,9347,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5450 West Happy Valley Road Phoenix, AZ 85053",623-582-7991# 10615,10615,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"21001 N Tatum Blvd  Ste 82 Phoenix, AZ 85050",480-419-3921# 9339,9339,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4040 N. 19th Ave. Phoenix, AZ 85015",602-265-3167# 5778,5778,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4657 E Chandler Blvd Phoenix, AZ 85048",480-598-6776# 52,52,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4323 East Bell Road Phoenix, AZ 85032",602-404-3147# 9312,9312,FALSE,2021-11-20
,"4515 E Thomas Rd Phoenix, AZ 85018",,16366,TRUE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3440 West Glendale Ave Phoenix, AZ 85051",602-336-4590# 9314,9314,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6650 W. Lower Buckeye Rd. Phoenix, AZ 85043",623-907-9254# 1744,1744,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5835 W. Indian School Rd. Phoenix, AZ 85031",623-247-4030# 6718,6718,FALSE,2021-11-20
,"5715 N 19th Ave Phoenix, AZ 85015",,17418,TRUE,2021-11-20
Drive-Thru Pharmacy|HealthHub|MinuteClinic,"3502 West Camelback Rd Phoenix, AZ 85019",480-308-5478# 11478,11478,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"12409 N. Tatum Blvd. Phoenix, AZ 85032",602-996-7320# 9245,9245,FALSE,2021-11-20
,"2140 E Baseline Rd Phoenix, AZ 85042",,17024,TRUE,2021-11-20
Accepts SNAP|COVID Testing|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"4742 E. Indian School Phoenix, AZ 85018",602-840-6500# 9202,9202,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"10707 W. Camelback Rd. Phoenix, AZ 85037",623-872-5316# 7263,7263,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1615 E. Baseline Rd. Phoenix, AZ 85042",602-276-6001# 7860,7860,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"28635 N. North Valley Parkway Phoenix, AZ 85085",623-582-9207# 10150,10150,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6021 S Central Ave Phoenix, AZ 85042",602-276-1191# 9327,9327,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"3210 E. Union Hills Dr., Corner Of 32nd Street Phoenix, AZ 85050",602-788-4793# 3264,3264,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3975 E. Thunderbird Rd. Phoenix, AZ 85032",602-923-0891# 2372,2372,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7550 South 19th Ave. Phoenix, AZ 85041",602-323-0583# 3383,3383,FALSE,2021-11-20
,"7409 W Virginia Ave Phoenix, AZ 85035",,16292,TRUE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"18460 N. 7th St. Phoenix, AZ 85022",602-993-5781# 7262,7262,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"711 E. Indian School Rd. Phoenix, AZ 85014",602-266-0273# 2963,2963,FALSE,2021-11-20
,"21001 N Tatum Blvd Ste 20 Phoenix, AZ 85050",,16699,TRUE,2021-11-20
,"4734 E Ray Rd Phoenix, AZ 85044",,16335,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"10 E Dunlap Ave Phoenix, AZ 85020",602-371-3709# 1759,1759,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"3560 West Peoria Avenue Phoenix, AZ 85029",602-938-3400# 9256,9256,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"1610 E Camelback Rd Phoenix, AZ 85016",602-277-1727# 8366,8366,FALSE,2021-11-20
,"12602 N Paradise Village Pkwy W Phoenix, AZ 85032",,16065,TRUE,2021-11-20
,"16806 N 7th St Phoenix, AZ 85022",,17312,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"1855 W. Thunderbird Rd. Phoenix, AZ 85023",602-439-6862# 7116,7116,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1850 W. Dunlap Ave. Phoenix, AZ 85021",602-861-1537# 6862,6862,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"4430 East Ray Road Phoenix, AZ 85044",480-785-1006# 9290,9290,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6002 North 7th Street Phoenix, AZ 85014",602-728-0437# 9297,9297,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8245 W. Thomas Rd. Phoenix, AZ 85033",623-849-1940# 3625,3625,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"3933 E. Camelback Rd. Phoenix, AZ 85018",602-956-2494# 10920,10920,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1625 N. 44th St. Phoenix, AZ 85008",602-275-0120# 3500,3500,FALSE,2021-11-20
,"1625 E Camelback Rd. Phoenix, AZ 85016",,17714,TRUE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"50 W. Jefferson St., Suite 140 Phoenix, AZ 85003",602-296-7611# 8914,8914,FALSE,2021-11-20
,"2727 W Agua Fria Fwy Phoenix, AZ 85027",,16505,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"901 Willow Lake Rd Prescott, AZ 86301",928-771-0278# 10147,10147,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"506 North Miller Valley Road Prescott, AZ 86301",928-442-0312# 9343,9343,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3025 N. Windsong Dr. Prescott Valley, AZ 86314",928-772-1613# 5983,5983,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7587 S. Power Rd. Queen Creek, AZ 85142",480-988-3182# 1719,1719,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"21201 East Ocotillo Rd., Queen Creek, AZ 85142",480-987-1615# 1720,1720,FALSE,2021-11-20
,"21398 S Ellsworth Loop Rd Queen Creek, AZ 85142",,17429,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"6045 North Scottsdale Road Scottsdale, AZ 85250",480-998-1670# 10007,10007,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"7111 East Bell Rd. Scottsdale, AZ 85254",480-948-1142# 10529,10529,FALSE,2021-11-20
,"9000 E Indian Bend Rd Scottsdale, AZ 85250",,16141,TRUE,2021-11-20
,"15444 N Frank Lloyd Wright Blvd Scottsdale, AZ 85260",,16355,TRUE,2021-11-20
,"32351 N Scottsdale Rd Scottsdale, AZ 85266",,16668,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"32331 N Scottsdale Rd Scottsdale, AZ 85266",480-575-0220# 7839,7839,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"7552 E. Indian School Rd. Scottsdale, AZ 85251",480-945-6660# 7845,7845,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"10160 Bell Road East Scottsdale, AZ 85260",480-473-4608# 7862,7862,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"10010 N Scottsdale Rd Scottsdale, AZ 85253",480-607-5025# 89,89,FALSE,2021-11-20
Accepts SNAP|COVID Testing|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"10653 N. Scottsdale Rd. Scottsdale, AZ 85254",480-998-3500# 9210,9210,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"14672 N Frank Lloyd Wright Scottsdale, AZ 85260",480-661-2936# 9252,9252,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"23215 No Pima Rd. Scottsdale, AZ 85255",480-473-2711# 9264,9264,FALSE,2021-11-20
